0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.67834253656763e-6,9.678335542939731e-6,9.678335542717686e-6,9.678342536234563e-6,9.678335542495642e-6,9.67832854920081e-6,9.678328549533877e-6,9.678335543106265e-6,9.678335543106265e-6,9.678328549866944e-6,9.678328549811432e-6,9.678335543217287e-6,9.678342536734164e-6,9.678335543217287e-6,9.67833554338382e-6,9.678342537122742e-6
8.519682477248214e-5,8.519617958457903e-5,8.519617958108183e-5,8.519682476915147e-5,8.519617957769565e-5,8.519553439528815e-5,8.519553439195748e-5,8.519617957469805e-5,8.519617957469805e-5,8.5195534392013e-5,8.519553438873784e-5,8.519617957158943e-5,8.519682476337831e-5,8.51961795679812e-5,8.519617956481706e-5,8.519682475993662e-5
0.0003295878460352064,0.00032957410838607704,0.00032957410818712507,0.0003295878458365875,0.0003295741079882286,0.00032956037088266443,0.000329560370683768,0.00032957410778938767,0.0003295741077894432,0.00032956037068365696,0.00032956037048453846,0.00032957410759015815,0.000329587845438406,0.00032957410739115067,0.00032957410719247626,0.00032958784523989815
0.0008752731211075782,0.0008751358189669212,0.0008751358152587763,0.0008752731173991557,0.0008751358115508534,0.0008749985281613637,0.000874998524454218,0.0008751358078437632,0.0008751358078436522,0.0008749985244570491,0.0008749985207499034,0.0008751358041360069,0.0008752731099820887,0.0008751358004281395,0.0008751357967189954,0.0008752731062728336
0.0018608481358189932,0.0018602810072589349,0.0018601207898123473,0.0018608769112298806,0.0018602172878584011,0.0018595492420738213,0.0018595866645735315,0.0018601137928718203,0.0018602410888267085,0.0018595573220657746,0.0018595793778927727,0.0018601075647329268,0.0018606937832953419,0.0018601830337122705,0.0018601647547125677,0.0018608498277878915
0.003403769255117317,0.0034011021415381038,0.003400943089691355,0.003403369083018748,0.0034012173176174443,0.003398370308073717,0.0033983491718351244,0.0034009381276582373,0.0034010416412535993,0.0033983376994688452,0.0033979881966721415,0.0034011393656993016,0.0034032863804499547,0.0034010770000860724,0.003400999420907991,0.0034036705618731844
0.005573670207770831,0.005564533709549402,0.005564092480013549,0.005573121178708007,0.005564635448108313,0.005555155967726932,0.005555111709077076,0.005564191212116376,0.005564320246940535,0.005555135008755097,0.005554670462491917,0.005564304638777717,0.005572809002267143,0.005564395980299952,0.005564223337433782,0.005573366099516697
0.008373991362278899,0.0083501596347198,0.008347106456134568,0.008372551153944585,0.008349954508255153,0.00832371186892683,0.008321885202115964,0.008347789743633982,0.008347760661483905,0.00832362699503203,0.008321949673572249,0.008347216173807293,0.008369924715888821,0.0083488971737391,0.008348181505811236,0.008372262000324482
0.011730411197127977,0.011679373210040367,0.011671185517816873,0.011727085182309582,0.011678601767168506,0.011621018826562968,0.01161468757494366,0.011672972928712777,0.0116722316692226,0.0116207629998617,0.011615954480763635,0.011671223892178562,0.01171964478870352,0.01167609188394969,0.011674361540196798,0.011726020358315048
0.015484961219635496,0.015387859800664039,0.015375445868533177,0.015479899859621893,0.015386535165032467,0.015279683853252013,0.015268606598077605,0.015378060340838995,0.015376319257365434,0.015279282614244605,0.015271149444159748,0.015375707843204522,0.015468503794689614,0.015383080380631076,0.015380771992474007,0.015478700520470956
0.018956830686510606,0.01879020497017997,0.018779265954509294,0.018951991122279854,0.018788500892053417,0.018614767818530664,0.018603221395462888,0.01878090034225033,0.0187786217413069,0.01861408692748079,0.018605661008680163,0.018779293128083963,0.018941507934220225,0.01878561047412708,0.018784068065296144,0.018951509178004977
0.02177728441060761,0.021511001412029163,0.021505885227826704,0.021774310107306294,0.02150855148123315,0.021243666902992786,0.02123645822209619,0.02150477187283817,0.02150289891175361,0.02124272175341213,0.021237379191284156,0.02150463730300456,0.021768704030857178,0.02150730610918622,0.021507400873112092,0.02177479923318254
0.02365986476600007,0.023266461654349202,0.02326554915467688,0.023658777782530616,0.02326228574201822,0.022880327665949662,0.02287771345401879,0.02326146335635626,0.023260444439986372,0.022879293653075505,0.02287753652543073,0.023262098728441205,0.023656666327968423,0.02326301913598916,0.023264321259028886,0.023659445932488365
