x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1267307843131356e-6,2.1267307842021133e-6,2.1267307842021133e-6,2.1267307842021133e-6,2.1267331739571738e-6,2.1267307838690463e-6,2.1267331735130846e-6,2.1267307835359794e-6,2.126730783424957e-6,2.1267331730689953e-6,2.126730782980868e-6,2.1267307827588233e-6,2.1267331724028615e-6,2.1267307824257564e-6,2.126733172180817e-6,2.126730782203712e-6,2.126730782203712e-6,2.12673317184775e-6,2.126730781981667e-6,2.1267331716257054e-6,2.126733171403661e-6,2.126733171181616e-6,2.1267307812600222e-6,2.1267307812600222e-6,2.1267307812600222e-6,2.1267307812600222e-6,2.1267307812600222e-6,2.1267307813155334e-6,2.126730781204511e-6,2.1267307809824665e-6,2.126730780760422e-6,2.1267307805383773e-6,2.1267331702934378e-6,2.1267331702934378e-6,2.1267331702934378e-6,2.126730780427355e-6,2.12673317040446e-6,2.126730780427355e-6,2.126730780427355e-6,2.12673317040446e-6,2.1267307803163327e-6,2.126733170071393e-6,2.126730780094288e-6,2.1267307798722435e-6,2.1267331695162817e-6,2.126730779650199e-6,2.1267307795946877e-6,2.1267331695162817e-6,2.1267307795946877e-6,2.1267331694052594e-6,2.1267307794836654e-6,2.1267307794836654e-6,2.1267307794836654e-6,2.1267307794281542e-6
1.6620633253583428e-5,1.662063325025276e-5,1.6620633253028316e-5,1.662063325280627e-5,1.6620808106881935e-5,1.6620633249475603e-5,1.662080810665989e-5,1.6620633248143335e-5,1.662063324986418e-5,1.6620808105105578e-5,1.6620633249642136e-5,1.662063324942009e-5,1.662080810466149e-5,1.6620633246089422e-5,1.6620808104717e-5,1.6620633246255956e-5,1.662063324603391e-5,1.66208081027186e-5,1.6620633245589822e-5,1.662080810227451e-5,1.6620808100609175e-5,1.662080810038713e-5,1.662063324159302e-5,1.6620633241981597e-5,1.662063324114893e-5,1.6620633241537508e-5,1.6620633241315463e-5,1.6620633248698446e-5,1.6620633248587424e-5,1.66206332454788e-5,1.6620633248587424e-5,1.66206332454788e-5,1.6620808102663087e-5,1.6620808102663087e-5,1.6620808102996154e-5,1.66206332459784e-5,1.6620808102885132e-5,1.6620633245867378e-5,1.6620633245867378e-5,1.662080810138633e-5,1.6620633242259153e-5,1.6620808099221396e-5,1.662063324264773e-5,1.662063324264773e-5,1.6620808099332418e-5,1.6620633242869776e-5,1.662063324109342e-5,1.6620808098111173e-5,1.6620633239539107e-5,1.6620808098222195e-5,1.662063324014973e-5,1.6620633240038707e-5,1.662063323965013e-5,1.662063324020524e-5
5.359742919514021e-5,5.359742901628328e-5,5.359742919497368e-5,5.3597429194862656e-5,5.360015590910594e-5,5.3597429016449816e-5,5.360015590860634e-5,5.359742897337316e-5,5.359742910882037e-5,5.3600155865918264e-5,5.359742910887588e-5,5.359742910882037e-5,5.3600155865918264e-5,5.3597428930129976e-5,5.360015591210354e-5,5.359742902277809e-5,5.3597429023166665e-5,5.360015586897138e-5,5.3597429022667065e-5,5.360015586852729e-5,5.3600155779098824e-5,5.360015577937638e-5,5.3597428843810135e-5,5.359742893662478e-5,5.3597428843865647e-5,5.359742893662478e-5,5.359742893668029e-5,5.359742919469612e-5,5.359742919464061e-5,5.359742901606124e-5,5.3597429194862656e-5,5.3597429016449816e-5,5.360015590921696e-5,5.3600155908939406e-5,5.360015595545775e-5,5.359742910926446e-5,5.3600155955568773e-5,5.359742910931997e-5,5.3597429109042416e-5,5.3600155912214564e-5,5.3597428930241e-5,5.360015582289712e-5,5.35974290233332e-5,5.359742902355524e-5,5.360015582323019e-5,5.3597429023610754e-5,5.359742888788599e-5,5.36001557804866e-5,5.3597428845197914e-5,5.360015578043109e-5,5.3597428937735e-5,5.359742893756847e-5,5.359742884486485e-5,5.3597428937790514e-5
0.00011098706971524042,0.00011098706654089074,0.00011098706971457428,0.00011098706971424122,0.00011100538454722475,0.00011098706654139034,0.0001110053845464476,0.00011098706615897402,0.00011098706895124044,0.00011100538416475292,0.00011098706895135146,0.00011098706895079635,0.0001110053841641423,0.00011098706577661321,0.00011100538537006654,0.00011098706818718496,0.00011098706818779558,0.0001110053849885384,0.00011098706818701842,0.00011100538498792778,0.00011100538340025334,0.00011100538340080846,0.0001109870650133904,0.00011098706742368458,0.00011098706501261324,0.00011098706742335152,0.00011098706742385112,0.00011098706971174321,0.00011098706971124361,0.00011098706653744905,0.00011098706971096606,0.00011098706653828172,0.00011100538454383857,0.00011100538454295039,0.00011100538574942975,0.00011098706894774324,0.00011100538574942975,0.00011098706894846488,0.00011098706894768773,0.00011100538536767957,0.00011098706577450379,0.00011100538378056024,0.00011098706818557513,0.00011098706818613024,0.00011100538378044922,0.00011098706818535309,0.00011098706539303116,0.00011100538339875454,0.00011098706501233568,0.00011100538339964272,0.00011098706742285191,0.0001109870674227964,0.0001109870650114475,0.00011098706742318498
0.00017151257703645895,0.0001715125508716664,0.00017151257703490463,0.00017151257703135192,0.00017158185150950578,0.000171512550874664,0.00017158185150734084,0.0001715125494649583,0.00017151257422054478,0.0001715818501002997,0.00017151257421993416,0.0001715125742206558,0.00017158185010013316,0.00017151254805691796,0.00017158186178106716,0.00017151257140329834,0.0001715125714055743,0.0001715818603730268,0.00017151257140340936,0.00017158186037213863,0.00017158184728294223,0.00017158184728555126,0.0001715125452445565,0.00017151256858843889,0.00017151254524228055,0.0001715125685910479,0.0001715125685934349,0.00017151257703712508,0.0001715125770347936,0.00017151255087177741,0.0001715125770311854,0.00017151255087444195,0.00017158185150945027,0.0001715818515071743,0.00017158186318921853,0.00017151257421776922,0.00017158186318971813,0.00017151257422026722,0.0001715125742182133,0.00017158186178029,0.00017151254805836125,0.00017158184869237036,0.000171512571406629,0.00017151257140635146,0.0001715818486925369,0.00017151257140629594,0.00017151254665076499,0.00017158184728410797,0.0001715125452455002,0.00017158184728666148,0.00017151256858927155,0.0001715125685919916,0.0001715125452435018,0.00017151256859460062
0.0002130553151961645,0.00021305519431230602,0.00021305531519294485,0.00021305531516574439,0.00021322439610915733,0.00021305519432046616,0.00021322439610493849,0.0002130551916156298,0.00021305530979720544,0.00021322439340659693,0.0002130553097771104,0.0002130553097969834,0.00021322439340520916,0.00021305518891479025,0.00021322445119453803,0.0002130553043749872,0.00021305530438003872,0.0002132244484922552,0.00021305530437482068,0.00021322444848942412,0.0002132243879978124,0.00021322438800286392,0.00021305518351905084,0.00021305529897436282,0.0002130551835134442,0.00021305529899701137,0.0002130552990021184,0.00021305531519333343,0.00021305531518961418,0.00021305519430986353,0.00021305531516263576,0.00021305519431652487,0.00021322439610510502,0.00021322439610110822,0.0002132244538944339,0.0002130553097696719,0.0002132244538959327,0.0002130553097751675,0.00021305530976983844,0.00021322445118771016,0.00021305518891628905,0.00021322439070214916,0.00021305530439774678,0.00021305530437920606,0.000213224390701372,0.0002130553043973027,0.0002130551862143948,0.00021322438799747934,0.00021305518351910635,0.0002132243880023088,0.00021305529897408526,0.0002130552989971779,0.00021305518351361075,0.0002130552990021739
0.0002262194472591461,0.00022621909751191493,0.00022621944725692567,0.00022621944713124842,0.00022650524307293862,0.0002262190975276801,0.00022650524306755404,0.0002262190942834974,0.00022621944079231904,0.0002265052398346401,0.00022621944068001998,0.00022621944079370682,0.00022650523983336335,0.0002262190910493067,0.00022650541169072502,0.00022621943420608748,0.0002262194342136925,0.0002265054084499285,0.00022621943420597646,0.00022650540844509903,0.00022650523334705186,0.0002265052333547679,0.00022621908458170248,0.00022621942773104475,0.00022621908457354234,0.00022621942784795124,0.00022621942785533422,0.0002262194472586465,0.00022621944725392806,0.00022621909751185942,0.00022621944712841735,0.00022621909752224,0.0002265052430673875,0.00022650524306272457,0.00022650541492913456,0.00022621944067030553,0.00022650541493057785,0.00022621944067835464,0.00022621944067041655,0.00022650541167801297,0.0002262190910512496,0.00022650523659201172,0.00022621943432354907,0.00022621943421230473,0.00022650523659067945,0.00022621943432182823,0.00022621908781178535,0.00022650523334594164,0.0002262190845808143,0.0002265052333537132,0.0002262194277302676,0.00022621942784739613,0.00022621908457293172,0.00022621942785489013
0.00022600403143724357,0.00022600335060246612,0.00022600403143796521,0.0002260040310630984,0.00022634697581730423,0.0002260033506237269,0.00022634697581380703,0.0002260033473830414,0.00022600402498607064,0.0002263469725868883,0.00022600402462802371,0.00022600402498995642,0.00022634697258600012,0.00022600334415739942,0.00022634731039883338,0.0002260040181630285,0.00022600401817085558,0.0002263473071622557,0.00022600401816275095,0.00022634730715592744,0.0002263469661035744,0.00022634696611112393,0.0002260033376952908,0.00022600401169364792,0.0002260033376872972,0.00022600401205874476,0.00022600401206668286,0.00022600403143918646,0.0002260040314358558,0.00022600335060474208,0.00022600403106098899,0.00022600335061701005,0.00022634697581053187,0.0002263469758071457,0.00022634731363541105,0.0002260040246180317,0.00022634731363757599,0.00022600402462635838,0.00022600402461864233,0.0002263473103840674,0.00022600334415817658,0.00022634696934803467,0.00022600401852895802,0.00022600401817129967,0.00022634696934747955,0.00022600401852806984,0.00022600334092442997,0.00022634696610374094,0.00022600333769551284,0.00022634696611173455,0.0002260040116935924,0.00022600401205874476,0.0002260033376874082,0.00022600401206668286
0.0002469883930982797,0.00024698747104473506,0.00024698839310310916,0.00024698839230119507,0.0002472747557250021,0.0002469874710647191,0.00024727475572505764,0.0002469874668448724,0.0002469883846879517,0.0002472747515160356,0.0002469883839008591,0.0002469883846928367,0.00024727475151609113,0.0002469874626395141,0.0002472752095006858,0.00024698837547437735,0.0002469883754794844,0.00024727520528183833,0.0002469883754740443,0.00024727520527551006,0.0002472747430698474,0.0002472747430747879,0.0002469874542092021,0.00024698836703951343,0.00024698745420403956,0.0002469883678319351,0.00024698836783704214,0.0002469883931032202,0.00024698839310310916,0.0002469874710500086,0.0002469883923013616,0.0002469874710598896,0.00024727475572022817,0.00024727475572006163,0.00024727521372075456,0.0002469883838949749,0.00024727521372214234,0.0002469883839000264,0.00024698838389464184,0.0002472752094855868,0.00024698746263907,0.0002472747472960224,0.0002469883762676872,0.0002469883754805391,0.000247274747296522,0.00024698837626796477,0.0002469874584246079,0.000247274743070347,0.0002469874542095907,0.0002472747430750655,0.000246988367039791,0.0002469883678323237,0.0002469874542048722,0.0002469883678377083
