0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.24910234800791e-6,9.249026699853502e-6,9.24902669974248e-6,9.249026699853502e-6,9.249026698965324e-6,9.249102347230753e-6,9.249102346675642e-6,9.249026697299989e-6,9.249026697188967e-6,9.249026697188967e-6,9.249026696578344e-6,9.249102345565419e-6
7.777295526251171e-5,7.776690198457725e-5,7.776690203886716e-5,7.776690203903369e-5,7.776690161731548e-5,7.777295489502789e-5,7.777295452754407e-5,7.776690051464197e-5,7.77669005690429e-5,7.776690056893187e-5,7.776690014710264e-5,7.777295416022678e-5
0.0002805844281825731,0.0002804804513550918,0.0002804804624476076,0.00028048046245421343,0.00028048043413025914,0.0002805844109514122,0.0002805843937045416,0.0002804803824084656,0.00028048039351102894,0.0002804803935174127,0.00028048036516969965,0.00028058437645944734
0.000678266666946814,0.0006778498407032374,0.0006778498912186071,0.0006778498164722313,0.0006778496769439535,0.0006782666023940065,0.0006782665976567959,0.0006778495709638954,0.0006778496507252041,0.0006778496210815277,0.0006778496591372529,0.0006782665506907537
0.00127879558163968,0.0012773173937108973,0.0012773172946949352,0.0012773169228575965,0.0012773168028786253,0.0012787956764557795,0.001278794842551556,0.001277315825530645,0.0012773153319097785,0.0012773155887656484,0.0012773162128275617,0.001278794984952647
0.0020218748349604687,0.0020190999621181316,0.0020190997046739545,0.002019098416701004,0.002019098129807384,0.002021874500105103,0.002021872418465964,0.0020190943616256174,0.0020190915215050897,0.002019091592296962,0.00201909428355046,0.0020218717929817442
0.0027805503720783054,0.0027734001495478555,0.002773401475055337,0.0027733977809847876,0.002773395755703123,0.002780550751963151,0.002780543219477627,0.0027733862769328543,0.0027733805484620455,0.002773381138099884,0.0027733858786105348,0.0027805429978228213
0.003415697841019527,0.003402719475179783,0.0034027263391976925,0.0034027176892337807,0.0034027094865680674,0.0034156965658935223,0.0034156778610089367,0.0034026782318391513,0.003402664874596506,0.0034026656372676545,0.0034026779252807615,0.0034156746750008127
0.00381110581099392,0.0037870307794795055,0.0037870637721909017,0.0037870501828636827,0.0037870177290104667,0.003811105388152991,0.003811073587252134,0.0037869651402158144,0.003786968672837232,0.003786968588332218,0.0037869640039823182,0.003811068719441313
0.003951878066531245,0.003915879990161242,0.003915963050912907,0.003915942539432726,0.0039158613781311025,0.003951872387944089,0.003951824931806347,0.00391576321515269,0.003915801106048333,0.003915804322195515,0.003915771103929266,0.003951821144130729
0.0039229845840002,0.0038728426160447027,0.003873039414411139,0.0038730202193643093,0.0038728334414979138,0.00392298445674194,0.003922927725508174,0.0038727049809264558,0.003872863084673772,0.0038728678656534954,0.0038727174991060043,0.003922929778196194
