-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999806433149269,-0.9999806433289141,-0.9999806433289143,-0.9999806433289143,-0.9999806433289143,-0.9999806433149269,-0.9999806433289139,-0.9999806433429007,-0.9999806433429009,-0.9999806433429007,-0.9999806433429005,-0.999980643328914,-0.9999806433289137,-0.9999806433429005,-0.9999806433429007,-0.9999806433429009,-0.9999806433429009,-0.9999806433289138,-0.9999806433289137,-0.9999806433429003,-0.9999806433429003,-0.9999806433429003,-0.9999806433429,-0.9999806433289138,-0.9999806433289133,-0.9999806433429,-0.9999806433429005,-0.9999806433429005,-0.9999806433429004,-0.9999806433289138,-0.9999806433149265,-0.9999806433289136,-0.9999806433289136,-0.9999806433289136,-0.9999806433289132,-0.9999806433149262
-0.999829606350455,-0.9998296076408308,-0.9998296076408295,-0.9998296076408295,-0.9998296076408383,-0.9998296063504624,-0.999829607640845,-0.9998296089312105,-0.9998296089312089,-0.9998296089312086,-0.9998296089312172,-0.9998296076408517,-0.9998296076408435,-0.9998296089312089,-0.9998296089312072,-0.999829608931207,-0.9998296089312156,-0.9998296076408499,-0.9998296076408433,-0.9998296089312082,-0.9998296089312068,-0.9998296089312065,-0.9998296089312145,-0.999829607640849,-0.9998296076408508,-0.9998296089312162,-0.9998296089312146,-0.9998296089312149,-0.999829608931223,-0.9998296076408573,-0.9998296063504744,-0.9998296076408647,-0.9998296076408631,-0.9998296076408631,-0.9998296076408715,-0.9998296063504817
-0.9993408243079296,-0.9993408517832281,-0.9993408517828704,-0.9993408517828704,-0.9993408517836266,-0.9993408243083282,-0.9993408517840247,-0.9993408792582359,-0.9993408792578776,-0.9993408792578777,-0.9993408792586339,-0.9993408517844222,-0.9993408517836664,-0.9993408792578782,-0.9993408792575204,-0.9993408792575207,-0.9993408792582765,-0.9993408517840647,-0.9993408517836673,-0.9993408792578788,-0.999340879257521,-0.9993408792575209,-0.9993408792582766,-0.9993408517840653,-0.9993408517844236,-0.9993408792586352,-0.9993408792582771,-0.9993408792582774,-0.9993408792590338,-0.9993408517848221,-0.9993408243091256,-0.9993408517852205,-0.9993408517848622,-0.9993408517848629,-0.9993408517856188,-0.9993408243095243
-0.9982494537577846,-0.9982497283620667,-0.9982497283459004,-0.9982497283458984,-0.9982497283694818,-0.9982494537652004,-0.9982497283768986,-0.9982500029436796,-0.9982500029275142,-0.998250002927513,-0.9982500029510927,-0.9982497283843134,-0.9982497283607304,-0.9982500029275125,-0.9982500029113474,-0.9982500029113462,-0.9982500029349254,-0.998249728368145,-0.9982497283607298,-0.9982500029275116,-0.9982500029113459,-0.9982500029113446,-0.9982500029349239,-0.998249728368143,-0.998249728384312,-0.9982500029510862,-0.9982500029349209,-0.9982500029349202,-0.9982500029584997,-0.9982497283917261,-0.9982494537800332,-0.9982497283991429,-0.9982497283829739,-0.9982497283829733,-0.998249728406561,-0.9982494537874527
-0.9962783063574818,-0.9962794379858761,-0.9962797534504598,-0.9962794829293306,-0.9962794595068591,-0.9962786126794435,-0.996279563764064,-0.9962808743257463,-0.9962808472144985,-0.9962811913133659,-0.9962807735509818,-0.9962799718770492,-0.9962794898371277,-0.9962812723774969,-0.9962809085504272,-0.9962816441365342,-0.9962813139598915,-0.9962797974836568,-0.9962797910886292,-0.9962812426783029,-0.9962811130495697,-0.9962809382378598,-0.9962811830303547,-0.996280000575241,-0.9962798037492793,-0.996280870823898,-0.9962810324176404,-0.9962812031489843,-0.9962808947679254,-0.9962799025317232,-0.996278575499525,-0.9962797742545941,-0.9962795353095047,-0.9962797357161816,-0.9962796877117539,-0.9962785107843343
-0.9931925674529131,-0.9931976642810358,-0.993198008489969,-0.9931979706186128,-0.9931978040908098,-0.9931932989246541,-0.9931977346588399,-0.9932033039804323,-0.993203748213411,-0.9932035836243163,-0.9932032605919472,-0.9931983742862568,-0.993197955340285,-0.9932038272604875,-0.9932037643074464,-0.9932037103989764,-0.9932041653393443,-0.9931983321594564,-0.9931986018590888,-0.9932039905016672,-0.9932040843700092,-0.9932036745677396,-0.9932038243208761,-0.9931988488860714,-0.9931985638411408,-0.9932033406915077,-0.9932036950752606,-0.9932034427221872,-0.9932031374523709,-0.993197983328862,-0.9931930614033633,-0.9931981596278477,-0.9931983612282473,-0.9931980399814918,-0.9931978979685946,-0.9931925020291701
-0.9888527882833461,-0.9888707242942758,-0.9888717004525429,-0.9888713780750165,-0.9888710784242909,-0.9888543302182065,-0.9888709742485391,-0.9888897569927708,-0.9888907199172695,-0.9888903188701218,-0.9888897126695216,-0.9888723619582813,-0.9888714201511175,-0.9888907440203099,-0.9888908410085876,-0.9888906771389769,-0.9888913054270116,-0.9888721569803396,-0.9888725990431123,-0.9888910041095902,-0.9888911081039515,-0.9888903008965267,-0.9888905411304422,-0.9888729149639102,-0.9888727902782978,-0.9888898294505184,-0.9888906558093197,-0.9888903458904803,-0.9888897067670264,-0.9888717754551696,-0.9888541416288048,-0.9888716048049011,-0.988871982500741,-0.9888715675055365,-0.9888713605336321,-0.988853004521283
-0.9832523427714127,-0.9832992945021137,-0.9833056407430052,-0.9833011198916245,-0.9833007665146261,-0.9832596313473035,-0.9833008652088426,-0.9833525496793395,-0.9833579688637528,-0.983354825849866,-0.9833529810974615,-0.9833092230984248,-0.9833046013273397,-0.9833592140852166,-0.9833588076845139,-0.9833594808424636,-0.9833604909739359,-0.9833087226136479,-0.9833109033512469,-0.9833591769854676,-0.9833594456410057,-0.9833551051589788,-0.9833579471176825,-0.9833122666782287,-0.9833115860878443,-0.9833522299699258,-0.9833579931635594,-0.9833545714190939,-0.9833543057133532,-0.9833075247763174,-0.9832610801520627,-0.9833033255623851,-0.9833054103421832,-0.9833039279768617,-0.9833032217790574,-0.9832547316615148
-0.976539954964897,-0.9766405584091287,-0.9766574364975247,-0.9766445815050977,-0.9766442337405485,-0.9765593638939258,-0.9766448366199831,-0.9767580157005645,-0.9767727887139437,-0.9767633832992029,-0.9767603116349288,-0.9766676628243124,-0.9766559783808403,-0.9767779867328077,-0.976775991544043,-0.9767771840461936,-0.9767801937548518,-0.976666130633216,-0.9766731627381621,-0.9767783065464279,-0.9767769195843483,-0.9767652355485456,-0.9767733845729691,-0.9766752839973354,-0.9766745107534663,-0.9767580947068435,-0.9767725117879168,-0.976762283020152,-0.9767632059134658,-0.9766631162900399,-0.9765638371651089,-0.9766507158748671,-0.9766566070981713,-0.9766525962015926,-0.9766508881532724,-0.9765464424426787
