x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
0.25000000000000006,-0.011206443428540472,0.09327460873437299,-0.07674819395760964,0.061060643428631343,-0.013271270700512917,0.034806979741407236,0.0011414956336270356,0.02263782067855178,0.0022153282744658952,0.025792077773618433,-0.0018035680987113,0.028741494158676648,-0.014377038501054906,0.03166869100853596,-0.022828119776503373,0.03084309138000323,-0.0137229513107529,0.03112647509386076,0.005220218203055437,0.022683475953102897,0.012889426106751823,0.022552195175507384,0.006511478047444343,0.03113641736607466,-0.014822977692604909,0.03132888680818553,-0.020405012781917045,0.03149459049920553,-0.02093126265487488,0.03143491028443755,-0.015493443679586272,0.03113598746317574,-0.002576350923650878,0.02864532329478287,0.009018265457735052,0.02206620059200967,0.012473402007827936,0.023817034784634233,0.011354774646027506,0.021949936474247218,0.011187566890933025,0.01622394906625042,0.02881287585043629,0.005123243735345713
-0.011206443428540472,0.25000000000000017,0.06476457650841,0.11061516464762139,0.11651859618640377,0.0987429611114143,0.11332825056547326,0.054138183288003315,0.16349254207621172,-0.01648724924111768,0.17693051604814777,-0.08887584921747727,0.17803451528348618,-0.11812049510011648,0.17790479484927477,-0.11604619144978273,0.1776836883753945,-0.083190699937996,0.17643228206671308,0.033759312036853104,0.1291711778879265,0.07289881431583795,0.12907668939527026,0.03358493919561865,0.17650908632296736,-0.08344897815238325,0.17754774413280383,-0.11694153256412029,0.17821580188623035,-0.11812009242150553,0.17803553422111917,-0.08770795682537096,0.17622496357949574,-0.01453724106164834,0.16218799664727546,0.050803781365035064,0.1250221679086706,0.07083591544568013,0.13477981341844367,0.06441091162779193,0.1242750246588084,0.06338059650697678,0.09181662841594118,0.1631474334207592,0.028998547528768216
0.09327460873437299,0.06476457650841,0.2500000000000002,-0.057499522044804234,0.12444368316208003,0.00849825778460537,0.09317475533137991,0.018594499209675038,0.09329407210639856,-0.008491748052734562,0.09625340884384917,-0.043962624890800175,0.09757386639676947,-0.06411684186692776,0.09840191071753883,-0.06312790865832683,0.09869381436805771,-0.04799856427968573,0.09769819698398427,0.018694578494350005,0.07175873015038525,0.04027809521530484,0.07137000139631931,0.019567475271860757,0.09771643484073698,-0.04641374058088785,0.09836574142931313,-0.06463316573790609,0.09879567619320302,-0.0655458744619753,0.09867212833113105,-0.04862585890073074,0.09767324997282215,-0.00805522333644165,0.08988178468882004,0.028153965836648854,0.06929308903144932,0.03923119816170145,0.07470177677617638,0.03569207513927761,0.06887329003471422,0.03512238382668549,0.05088716983869989,0.09041563664256387,0.01607301362436649
-0.07674819395760964,0.11061516464762139,-0.057499522044804234,0.2500000000000001,-0.009983239501607247,0.08297622741244243,0.017335490992423198,0.03544008289660618,0.06378576623302216,-0.007360175099781228,0.07382434641836856,-0.04707721619585948,0.07131910226684413,-0.051649781407434286,0.07155523370208951,-0.049281929659296085,0.07053034753921908,-0.03250867507305663,0.06995697579719884,0.013551217966531618,0.05062168940597304,0.028762292344551542,0.05127839193199793,0.012482163231791002,0.06988527979695687,-0.032967173468106376,0.07024161719115629,-0.04655992042174432,0.07038206206320538,-0.04656323197661994,0.0703329255957171,-0.03463524961934687,0.06960713128839242,-0.005745605337619943,0.064076148745919,0.02004511798191976,0.04939777553011389,0.02803093517619526,0.05323312100913545,0.025466876422287288,0.049095977087774946,0.02504693880016246,0.03626644102379917,0.06445594409020378,0.011453581459529743
0.061060643428631343,0.11651859618640377,0.12444368316208003,-0.009983239501607247,0.24999999999999986,0.0024773310534157746,0.13758305192453468,0.012664291445220887,0.13399777920828057,-0.018913703814017135,0.13771482916548625,-0.06407628356278745,0.13945860269314214,-0.089916360565094,0.14033537453872938,-0.09173988324418839,0.13996252671665535,-0.0670163032247656,0.1394105786252573,0.02372788405870607,0.10254181929813326,0.05881534413556632,0.1007839634480281,0.02721477176371019,0.13932531142278476,-0.06567964355983762,0.13998163133512084,-0.09212725387529129,0.140632571906685,-0.09318623980990581,0.14047795541527996,-0.06912718339711436,0.13905729208252623,-0.011349838571671414,0.1279531083552616,0.04008981324193232,0.09864345986105998,0.0559067765180289,0.10634964691189079,0.05079564703031287,0.09807150421111809,0.05000480632068036,0.07245775969104572,0.12873301567080384,0.022889484616974147
-0.013271270700512917,0.0987429611114143,0.00849825778460537,0.08297622741244243,0.0024773310534157746,0.25000000000000006,-0.002724074190267504,0.0851955097697035,0.061721419399757824,-0.006606237543750578,0.08184762701664992,-0.05389481263143842,0.08638186528262715,-0.06384273499658888,0.08380957130327324,-0.0579141739771897,0.08268737770145469,-0.03429512804324655,0.08082445757063142,0.02462277573813468,0.05842290900778948,0.027407152279362922,0.062315698927706845,0.012723784105496946,0.0805021651297998,-0.03870022368923651,0.08148192034668127,-0.05377808897992601,0.08144712569346525,-0.05410408402310001,0.08139413211267474,-0.04035248886503623,0.08055727004586527,-0.006964268207075779,0.0742159494295831,0.0233043450643734,0.057140221610681226,0.0323332207162944,0.061632189598665885,0.02949806379734098,0.056790345805017614,0.028984226517446338,0.04196660084635976,0.07459005281779585,0.013239987469300184
0.034806979741407236,0.11332825056547326,0.09317475533137991,0.017335490992423198,0.13758305192453468,-0.002724074190267504,0.24999999999999992,-0.027748273516635544,0.14013236233549511,-0.02844601304253341,0.13632395978767312,-0.06465560298461984,0.13591607480855264,-0.08972711538852654,0.13554791566165833,-0.08758358936855222,0.13530338162385327,-0.06449070965060198,0.13467286640967405,0.02458688721799398,0.09724201138838914,0.05702031718563285,0.09753049870503794,0.02779027036760912,0.1347989737776106,-0.0639112844493396,0.13548121522326936,-0.08908235808419525,0.13603688853335155,-0.09021519882944377,0.1358720730247309,-0.06686353214485072,0.13449097663250428,-0.011140125927671675,0.12378933809728149,0.03870031864688397,0.09545671932948283,0.05405232290401839,0.10285849920004082,0.04917037724383917,0.09484981305108155,0.04837822950802838,0.07006894140903398,0.12451330831925722,0.02212946144508391
0.0011414956336270356,0.054138183288003315,0.018594499209675038,0.03544008289660618,0.012664291445220887,0.0851955097697035,-0.027748273516635544,0.24999999999999978,0.01974270498282323,0.0060056925890925004,0.05257294576708588,-0.02815543034960206,0.05911535657618959,-0.040467453990131456,0.05825474559231092,-0.038930279169548915,0.058119213533644486,-0.028674938125417167,0.057725832793955045,0.007052330902299673,0.04693877357553848,0.02447329090686866,0.04327095956764678,0.007218400822361264,0.05784431471694744,-0.024723990464832566,0.05857140254028896,-0.03880911655584245,0.05904175275192778,-0.038811854204906536,0.0590753562777749,-0.029050751418218154,0.05849481726400017,-0.004447155690547547,0.053762602320135834,0.016989459892217517,0.04141424039897785,0.023602354716986424,0.04474412331393175,0.021318157110799183,0.04126964298753891,0.02101757492124496,0.0305017585187813,0.05416377116133882,0.00964616379287368
0.02263782067855178,0.16349254207621172,0.09329407210639856,0.06378576623302216,0.13399777920828057,0.061721419399757824,0.14013236233549511,0.01974270498282323,0.24999999999999986,-0.06819429270490796,0.1936945729396431,-0.11573476595229433,0.18682688520017107,-0.1326450781218481,0.18333493915526383,-0.12569608518340858,0.1804940591662454,-0.08934395592904086,0.17801880086824787,0.03209746226428154,0.1303861012009381,0.07486281853901383,0.1281868607032536,0.03193326886900065,0.17699989334954325,-0.08398828275211825,0.17733508096350198,-0.11696779730291196,0.17815039876626682,-0.11809649212899051,0.17795703569342508,-0.08759090228303537,0.17613278604016416,-0.014523843882067913,0.16212259568290416,0.050699215580267694,0.12497784566882829,0.07090086454911419,0.1346895487747046,0.06437396296096513,0.12422753217164086,0.06335597528482538,0.09177361976325887,0.16306806476142144,0.028983111506218042
0.0022153282744658952,-0.01648724924111768,-0.008491748052734562,-0.007360175099781228,-0.018913703814017135,-0.006606237543750578,-0.02844601304253341,0.0060056925890925004,-0.06819429270490796,0.24999999999999983,-0.05289244448672851,0.07790625298793268,-0.03911786555564489,0.048526516589699045,-0.031400066478698106,0.034371044775279344,-0.025177208989710088,0.024660579742209664,-0.022686762610271277,0.00039969128959887134,-0.015317280022057874,-0.011776046857186955,-0.011557439945197317,0.0035680794701863933,-0.01895744649754281,0.006497451221604839,-0.017409373142886684,0.011664378274179458,-0.01833359756672481,0.011882526457418377,-0.018265761141520193,0.008483106591305517,-0.01810359958910093,0.0013818113918633225,-0.016780847646710964,-0.004941104460790747,-0.012984813132258573,-0.007813861445850423,-0.01382360782085584,-0.0066510326242797,-0.012914788705354209,-0.006570218533308464,-0.00951153374766554,-0.016882514020846166,-0.002997068451354889
0.025792077773618433,0.17693051604814777,0.09625340884384917,0.07382434641836856,0.13771482916548625,0.08184762701664992,0.13632395978767312,0.05257294576708588,0.1936945729396431,-0.05289244448672851,0.25000000000000006,-0.13912088898724048,0.21010509433737126,-0.15754902544781135,0.2025230484329793,-0.14601843236756046,0.1978639165406827,-0.10111001987662555,0.1936159856704099,0.032864776321714584,0.13983981424302297,0.07830573079990841,0.13805389461153159,0.037548709185892565,0.19015114293052748,-0.0905746512446949,0.19103670734022132,-0.12612182343381367,0.1916750909555159,-0.12721778732501685,0.19142374273586132,-0.09422189636322276,0.18944145369189486,-0.015456960754161968,0.174316780639646,0.0546149730341663,0.13438549624465515,0.07611724029083967,0.1448813082215647,0.06920620116376837,0.1335954715828898,0.06811906330541585,0.09870785145362145,0.17536640928666716,0.031182254874481972
-0.0018035680987113,-0.08887584921747727,-0.043962624890800175,-0.04707721619585948,-0.06407628356278745,-0.05389481263143842,-0.06465560298461984,-0.02815543034960206,-0.11573476595229433,0.07790625298793268,-0.13912088898724048,0.24999999999999967,-0.13624537586249896,0.15755795694596259,-0.12542565237644043,0.1163932854230099,-0.11317831926501011,0.07779101982726722,-0.1039588903799322,-0.006946116522385694,-0.0739247065730146,-0.03978003798140547,-0.06773108319338421,-0.016633254809208135,-0.09512545425273497,0.047082480998509584,-0.09544071960139927,0.06525890884326051,-0.09485485860945247,0.06355665526342313,-0.09482891677776303,0.046480754300935595,-0.0935331724143679,0.007049948037813413,-0.08602375421148836,-0.02694760737345145,-0.06634157981379069,-0.03786703896545136,-0.07150181991692489,-0.034137512423634414,-0.06603416845851041,-0.03364711444178748,-0.04877633382228024,-0.08662675279512937,-0.015432697390654022
0.028741494158676648,0.17803451528348618,0.09757386639676947,0.07131910226684413,0.13945860269314214,0.08638186528262715,0.13591607480855264,0.05911535657618959,0.18682688520017107,-0.03911786555564489,0.21010509433737126,-0.13624537586249896,0.24999999999999958,-0.17433754576067076,0.21331836158446707,-0.16030600863779132,0.20426063237550032,-0.10972244472047281,0.19834347110770528,0.03217697178243939,0.1432861669389464,0.07899784149889007,0.1409256007122882,0.037549260656256064,0.19319839385600784,-0.09355436255445089,0.1941102122316982,-0.1295959990813469,0.1943554014198474,-0.12934097662313676,0.19401053789789038,-0.09575647095559314,0.19190959051767048,-0.015625387307149,0.17656910311141058,0.05529390117236091,0.1361176886478216,0.07707036073973617,0.14674205898931453,0.07010627564518372,0.13530492787725998,0.06899960714474852,0.09996199914873705,0.17761632129483412,0.03158547604011087
-0.014377038501054906,-0.11812049510011648,-0.06411684186692776,-0.051649781407434286,-0.089916360565094,-0.06384273499658888,-0.08972711538852654,-0.040467453990131456,-0.1326450781218481,0.048526516589699045,-0.15754902544781135,0.15755795694596259,-0.17433754576067076,0.2499999999999997,-0.174312408157786,0.18339201678280437,-0.1603997684844743,0.11250509924423759,-0.14506380118055975,-0.008554282790215504,-0.10547520283204391,-0.05049686313815356,-0.09937602101603049,-0.019911467126777566,-0.13200028799277108,0.07274948725831393,-0.1309619482517019,0.093308214309483,-0.13083880650475288,0.0912783855751302,-0.12895974541875305,0.06395258792660924,-0.1271511588771306,0.01001520816619796,-0.11679741749065337,-0.036303891246198,-0.09011941204976227,-0.051079302812302406,-0.09704450875182673,-0.046240422474175674,-0.08959670238135684,-0.04561751442489862,-0.066187940985538,-0.11748649105194596,-0.020947845644700487
0.03166869100853596,0.17790479484927477,0.09840191071753883,0.07155523370208951,0.14033537453872938,0.08380957130327324,0.13554791566165833,0.05825474559231092,0.18333493915526383,-0.031400066478698106,0.2025230484329793,-0.12542565237644043,0.21331836158446707,-0.174312408157786,0.24999999999999944,-0.17285029054158757,0.21214203306513593,-0.12082561921957374,0.20228335550072024,0.027808861132562337,0.14706289267353925,0.07865902821559416,0.14297535269122766,0.036466626738499694,0.19415880060802193,-0.09600847668208365,0.19499689670912249,-0.13127659963331084,0.1950582240858962,-0.13107882306711716,0.19419494015279049,-0.0957058759432391,0.19198765040843788,-0.01569977127047463,0.17660924797827138,0.055246892004123783,0.13616746970678553,0.07706777551466439,0.1467699617873986,0.0700917348683648,0.13535074651007922,0.06901568119823034,0.09999460608396495,0.17764880177041303,0.0315985651493977
-0.022828119776503373,-0.11604619144978273,-0.06312790865832683,-0.049281929659296085,-0.09173988324418839,-0.0579141739771897,-0.08758358936855222,-0.038930279169548915,-0.12569608518340858,0.034371044775279344,-0.14601843236756046,0.1163932854230099,-0.16030600863779132,0.18339201678280437,-0.17285029054158757,0.24999999999999964,-0.17336208859046504,0.15274400614924957,-0.1548364084555502,0.0033597736168352235,-0.116817467946041,-0.048662786577767646,-0.10826126857321781,-0.014449974653710198,-0.1344449984732423,0.08654456714853749,-0.1346038763225141,0.10635529210179269,-0.13100910362174967,0.09325053590243709,-0.12920921250480896,0.06552688970505817,-0.12600892217076426,0.009648014108285254,-0.11561229186578145,-0.03632173055787812,-0.08897599944562568,-0.05076093730016188,-0.09598096361417241,-0.046228967665555516,-0.08852271182061698,-0.04523726989601373,-0.06538304697492008,-0.11632170837857053,-0.02077177501409129
0.03084309138000323,0.1776836883753945,0.09869381436805771,0.07053034753921908,0.13996252671665535,0.08268737770145469,0.13530338162385327,0.058119213533644486,0.1804940591662454,-0.025177208989710088,0.1978639165406827,-0.11317831926501011,0.20426063237550032,-0.1603997684844743,0.21214203306513593,-0.17336208859046504,0.2499999999999995,-0.13246817938791067,0.20791504514262174,0.020603603926502775,0.15282497956882912,0.07774038625715118,0.14705076515470422,0.0334655898190208,0.19484143194114997,-0.10094641954463421,0.1956796961833513,-0.13494060923552983,0.19519045559887638,-0.1312751336604666,0.1941659135646199,-0.0963804777477798,0.19158838466746486,-0.014785787104262985,0.17602995635020663,0.05484702086058064,0.135794217015295,0.07719376653567209,0.14631306670942437,0.07001015041646222,0.13497541204063604,0.06882557976517242,0.0997335697146227,0.17719750383477467,0.03155421006522785
