x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.5e-6,1.1e-5,1.65e-5,2.2e-5,2.7499999999999998e-5,3.3e-5,3.85e-5,4.4e-5,4.95e-5,5.4999999999999995e-5,6.05e-5,6.6e-5,7.15e-5,7.7e-5,8.25e-5,8.8e-5,9.35e-5,9.9e-5,0.00010449999999999999,0.00010999999999999999,0.0001155,0.000121,0.00012649999999999998,0.000132,0.0001375,0.000143,0.0001485,0.000154,0.0001595,0.000165,0.0001705,0.000176,0.0001815,0.000187,0.0001925,0.000198,0.00020349999999999999,0.00020899999999999998,0.00021449999999999998,0.00021999999999999998,0.0002255,0.000231,0.0002365,0.000242
